Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Season,Round,EventName
0 days 01:09:32.128000,NOR,4,0 days 00:01:41.840000,4.0,1.0,,,0 days 00:00:36.498000,0 days 00:00:35.419000,0 days 00:00:29.923000,249.0,280.0,158.0,286.0,False,MEDIUM,4.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:11:13.867000,NOR,4,0 days 00:01:41.739000,5.0,1.0,,,0 days 00:00:36.546000,0 days 00:00:35.276000,0 days 00:00:29.917000,250.0,281.0,160.0,286.0,False,MEDIUM,5.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:12:55.750000,NOR,4,0 days 00:01:41.883000,6.0,1.0,,,0 days 00:00:36.495000,0 days 00:00:35.277000,0 days 00:00:30.111000,243.0,280.0,157.0,284.0,False,MEDIUM,6.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:14:37.554000,NOR,4,0 days 00:01:41.804000,7.0,1.0,,,0 days 00:00:36.511000,0 days 00:00:35.306000,0 days 00:00:29.987000,248.0,281.0,157.0,283.0,False,MEDIUM,7.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:16:19.309000,NOR,4,0 days 00:01:41.755000,8.0,1.0,,,0 days 00:00:36.406000,0 days 00:00:35.344000,0 days 00:00:30.005000,242.0,284.0,157.0,284.0,False,MEDIUM,8.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:18:01.511000,NOR,4,0 days 00:01:42.202000,9.0,1.0,,,0 days 00:00:36.694000,0 days 00:00:34.981000,0 days 00:00:30.527000,246.0,308.0,158.0,276.0,False,MEDIUM,9.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:19:43.789000,NOR,4,0 days 00:01:42.278000,10.0,1.0,,,0 days 00:00:36.651000,0 days 00:00:34.898000,0 days 00:00:30.729000,242.0,309.0,155.0,296.0,False,MEDIUM,10.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:21:27.242000,NOR,4,0 days 00:01:43.453000,11.0,1.0,,,0 days 00:00:36.915000,0 days 00:00:36.095000,0 days 00:00:30.443000,239.0,280.0,154.0,319.0,False,MEDIUM,11.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:23:09.800000,NOR,4,0 days 00:01:42.558000,12.0,1.0,,,0 days 00:00:36.842000,0 days 00:00:35.545000,0 days 00:00:30.171000,247.0,280.0,160.0,278.0,False,MEDIUM,12.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 01:24:50.942000,NOR,4,0 days 00:01:41.142000,13.0,1.0,,,0 days 00:00:36.463000,0 days 00:00:34.888000,0 days 00:00:29.791000,248.0,317.0,162.0,281.0,True,MEDIUM,13.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:26:32.473000,NOR,4,0 days 00:01:41.531000,14.0,1.0,,,0 days 00:00:36.537000,0 days 00:00:35.275000,0 days 00:00:29.719000,250.0,275.0,153.0,279.0,False,MEDIUM,14.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:28:13.834000,NOR,4,0 days 00:01:41.361000,15.0,1.0,,,0 days 00:00:36.538000,0 days 00:00:35.194000,0 days 00:00:29.629000,253.0,278.0,159.0,280.0,False,MEDIUM,15.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:29:55.009000,NOR,4,0 days 00:01:41.175000,16.0,1.0,,,0 days 00:00:36.498000,0 days 00:00:35.140000,0 days 00:00:29.537000,253.0,276.0,158.0,279.0,False,MEDIUM,16.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:31:35.838000,NOR,4,0 days 00:01:40.829000,17.0,1.0,,,0 days 00:00:36.337000,0 days 00:00:35.089000,0 days 00:00:29.403000,254.0,276.0,160.0,280.0,True,MEDIUM,17.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:33:16.701000,NOR,4,0 days 00:01:40.863000,18.0,1.0,,,0 days 00:00:36.343000,0 days 00:00:35.051000,0 days 00:00:29.469000,251.0,276.0,157.0,281.0,False,MEDIUM,18.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:34:57.550000,NOR,4,0 days 00:01:40.849000,19.0,1.0,,,0 days 00:00:36.445000,0 days 00:00:35.016000,0 days 00:00:29.388000,252.0,275.0,161.0,278.0,False,MEDIUM,19.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:36:38.416000,NOR,4,0 days 00:01:40.866000,20.0,1.0,,,0 days 00:00:36.460000,0 days 00:00:34.963000,0 days 00:00:29.443000,252.0,275.0,156.0,276.0,False,MEDIUM,20.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:38:19.105000,NOR,4,0 days 00:01:40.689000,21.0,1.0,,,0 days 00:00:36.406000,0 days 00:00:34.947000,0 days 00:00:29.336000,251.0,277.0,159.0,280.0,True,MEDIUM,21.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:40:00.011000,NOR,4,0 days 00:01:40.906000,22.0,1.0,,,0 days 00:00:36.351000,0 days 00:00:34.983000,0 days 00:00:29.572000,254.0,277.0,160.0,278.0,False,MEDIUM,22.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:41:40.799000,NOR,4,0 days 00:01:40.788000,23.0,1.0,,,0 days 00:00:36.307000,0 days 00:00:35.038000,0 days 00:00:29.443000,252.0,277.0,158.0,282.0,False,MEDIUM,23.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:43:21.437000,NOR,4,0 days 00:01:40.638000,24.0,1.0,,,0 days 00:00:36.339000,0 days 00:00:34.914000,0 days 00:00:29.385000,254.0,278.0,161.0,283.0,True,MEDIUM,24.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:45:02.494000,NOR,4,0 days 00:01:41.057000,25.0,1.0,,,0 days 00:00:36.297000,0 days 00:00:35.150000,0 days 00:00:29.610000,250.0,275.0,155.0,283.0,False,MEDIUM,25.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:46:43.612000,NOR,4,0 days 00:01:41.118000,26.0,1.0,,,0 days 00:00:36.508000,0 days 00:00:35.020000,0 days 00:00:29.590000,252.0,278.0,161.0,282.0,False,MEDIUM,26.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:48:24.545000,NOR,4,0 days 00:01:40.933000,27.0,1.0,,,0 days 00:00:36.310000,0 days 00:00:35.077000,0 days 00:00:29.546000,253.0,278.0,160.0,283.0,False,MEDIUM,27.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 01:50:10.167000,NOR,4,0 days 00:01:45.622000,28.0,1.0,,0 days 01:50:02.153000,0 days 00:00:36.397000,0 days 00:00:35.108000,0 days 00:00:34.117000,248.0,278.0,,283.0,False,MEDIUM,28.0,True,McLaren,1,1.0,,,False,2021,15,Russian Grand Prix
0 days 01:52:09.606000,NOR,4,0 days 00:01:59.439000,29.0,2.0,0 days 01:50:31.958000,,0 days 00:00:56.396000,0 days 00:00:34.513000,0 days 00:00:28.530000,251.0,280.0,171.0,292.0,False,HARD,1.0,True,McLaren,1,4.0,,,False,2021,15,Russian Grand Prix
0 days 01:53:48.248000,NOR,4,0 days 00:01:38.642000,30.0,2.0,,,0 days 00:00:35.860000,0 days 00:00:34.070000,0 days 00:00:28.712000,256.0,280.0,168.0,277.0,True,HARD,2.0,True,McLaren,1,4.0,,,True,2021,15,Russian Grand Prix
0 days 01:55:27.137000,NOR,4,0 days 00:01:38.889000,31.0,2.0,,,0 days 00:00:35.741000,0 days 00:00:34.222000,0 days 00:00:28.926000,251.0,281.0,166.0,281.0,False,HARD,3.0,True,McLaren,1,4.0,,,True,2021,15,Russian Grand Prix
0 days 01:57:05.925000,NOR,4,0 days 00:01:38.788000,32.0,2.0,,,0 days 00:00:35.679000,0 days 00:00:34.232000,0 days 00:00:28.877000,250.0,284.0,166.0,275.0,False,HARD,4.0,True,McLaren,1,4.0,,,True,2021,15,Russian Grand Prix
0 days 01:58:45.383000,NOR,4,0 days 00:01:39.458000,33.0,2.0,,,0 days 00:00:35.678000,0 days 00:00:34.405000,0 days 00:00:29.375000,248.0,283.0,167.0,277.0,False,HARD,5.0,True,McLaren,1,4.0,,,True,2021,15,Russian Grand Prix
0 days 02:00:24.032000,NOR,4,0 days 00:01:38.649000,34.0,2.0,,,0 days 00:00:35.289000,0 days 00:00:34.481000,0 days 00:00:28.879000,249.0,280.0,165.0,329.0,False,HARD,6.0,True,McLaren,1,3.0,,,True,2021,15,Russian Grand Prix
0 days 02:02:02.829000,NOR,4,0 days 00:01:38.797000,35.0,2.0,,,0 days 00:00:35.700000,0 days 00:00:34.251000,0 days 00:00:28.846000,253.0,281.0,163.0,276.0,False,HARD,7.0,True,McLaren,1,3.0,,,True,2021,15,Russian Grand Prix
0 days 02:03:41.903000,NOR,4,0 days 00:01:39.074000,36.0,2.0,,,0 days 00:00:35.722000,0 days 00:00:33.769000,0 days 00:00:29.583000,246.0,293.0,164.0,276.0,False,HARD,8.0,True,McLaren,1,2.0,,,True,2021,15,Russian Grand Prix
0 days 02:05:20.813000,NOR,4,0 days 00:01:38.910000,37.0,2.0,,,0 days 00:00:35.989000,0 days 00:00:34.229000,0 days 00:00:28.692000,252.0,276.0,167.0,270.0,False,HARD,9.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:06:58.931000,NOR,4,0 days 00:01:38.118000,38.0,2.0,,,0 days 00:00:35.679000,0 days 00:00:33.930000,0 days 00:00:28.509000,257.0,280.0,166.0,281.0,True,HARD,10.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:08:36.354000,NOR,4,0 days 00:01:37.423000,39.0,2.0,,,0 days 00:00:35.567000,0 days 00:00:33.565000,0 days 00:00:28.291000,258.0,301.0,168.0,288.0,True,HARD,11.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:10:14.188000,NOR,4,0 days 00:01:37.834000,40.0,2.0,,,0 days 00:00:35.569000,0 days 00:00:33.994000,0 days 00:00:28.271000,258.0,278.0,168.0,280.0,False,HARD,12.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:11:52.101000,NOR,4,0 days 00:01:37.913000,41.0,2.0,,,0 days 00:00:35.538000,0 days 00:00:33.964000,0 days 00:00:28.411000,258.0,278.0,168.0,281.0,False,HARD,13.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:13:29.974000,NOR,4,0 days 00:01:37.873000,42.0,2.0,,,0 days 00:00:35.524000,0 days 00:00:34.004000,0 days 00:00:28.345000,257.0,277.0,168.0,281.0,False,HARD,14.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:15:07.729000,NOR,4,0 days 00:01:37.755000,43.0,2.0,,,0 days 00:00:35.522000,0 days 00:00:33.909000,0 days 00:00:28.324000,256.0,280.0,169.0,280.0,False,HARD,15.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:16:45.569000,NOR,4,0 days 00:01:37.840000,44.0,2.0,,,0 days 00:00:35.536000,0 days 00:00:33.838000,0 days 00:00:28.466000,256.0,280.0,167.0,282.0,False,HARD,16.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:18:23.636000,NOR,4,0 days 00:01:38.067000,45.0,2.0,,,0 days 00:00:35.586000,0 days 00:00:34.023000,0 days 00:00:28.458000,253.0,278.0,168.0,282.0,False,HARD,17.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:20:02.756000,NOR,4,0 days 00:01:39.120000,46.0,2.0,,,0 days 00:00:35.684000,0 days 00:00:34.862000,0 days 00:00:28.574000,249.0,280.0,167.0,281.0,False,HARD,18.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:21:45.539000,NOR,4,0 days 00:01:42.783000,47.0,2.0,,,0 days 00:00:36.198000,0 days 00:00:37.714000,0 days 00:00:28.871000,235.0,282.0,166.0,283.0,False,HARD,19.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:23:40.178000,NOR,4,0 days 00:01:54.639000,48.0,2.0,,,0 days 00:00:37.234000,0 days 00:00:44.476000,0 days 00:00:32.929000,211.0,277.0,163.0,280.0,False,HARD,20.0,True,McLaren,12,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:25:32.963000,NOR,4,0 days 00:01:52.785000,49.0,2.0,,,0 days 00:00:37.532000,0 days 00:00:43.596000,0 days 00:00:31.657000,198.0,288.0,146.0,288.0,False,HARD,21.0,True,McLaren,12,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:27:30.465000,NOR,4,0 days 00:01:57.502000,50.0,2.0,,,0 days 00:00:37.877000,0 days 00:00:45.140000,0 days 00:00:34.485000,187.0,292.0,113.0,286.0,False,HARD,22.0,True,McLaren,1,1.0,,,True,2021,15,Russian Grand Prix
0 days 02:30:41.562000,NOR,4,,51.0,2.0,,0 days 02:30:31.563000,0 days 00:00:52.556000,0 days 00:01:19.683000,0 days 00:00:58.842000,134.0,187.0,,246.0,False,HARD,23.0,True,McLaren,12,4.0,,,False,2021,15,Russian Grand Prix
0 days 02:32:57.939000,NOR,4,0 days 00:02:16.377000,52.0,3.0,0 days 02:31:04.154000,,0 days 00:01:02.344000,0 days 00:00:39.649000,0 days 00:00:34.384000,210.0,299.0,148.0,247.0,False,INTERMEDIATE,6.0,False,McLaren,1,8.0,,,False,2021,15,Russian Grand Prix
0 days 02:34:50.356000,NOR,4,0 days 00:01:52.417000,53.0,3.0,,,0 days 00:00:38.838000,0 days 00:00:39.386000,0 days 00:00:34.193000,220.0,296.0,146.0,291.0,False,INTERMEDIATE,7.0,False,McLaren,1,7.0,,,True,2021,15,Russian Grand Prix
0 days 01:04:33.893000,RAI,7,0 days 00:01:51.778000,1.0,1.0,,,,0 days 00:00:38.352000,0 days 00:00:32.233000,203.0,297.0,155.0,242.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,1,10.0,,,False,2021,15,Russian Grand Prix
0 days 01:06:18.487000,RAI,7,0 days 00:01:44.594000,2.0,1.0,,,0 days 00:00:37.327000,0 days 00:00:36.270000,0 days 00:00:30.997000,241.0,294.0,157.0,272.0,True,MEDIUM,2.0,True,Alfa Romeo Racing,12,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:08:01.427000,RAI,7,0 days 00:01:42.940000,3.0,1.0,,,0 days 00:00:36.877000,0 days 00:00:35.755000,0 days 00:00:30.308000,247.0,300.0,158.0,301.0,True,MEDIUM,3.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:09:43.790000,RAI,7,0 days 00:01:42.363000,4.0,1.0,,,0 days 00:00:36.488000,0 days 00:00:35.317000,0 days 00:00:30.558000,246.0,310.0,158.0,295.0,True,MEDIUM,4.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:11:26.780000,RAI,7,0 days 00:01:42.990000,5.0,1.0,,,0 days 00:00:36.735000,0 days 00:00:35.853000,0 days 00:00:30.402000,241.0,302.0,155.0,281.0,False,MEDIUM,5.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:13:09.382000,RAI,7,0 days 00:01:42.602000,6.0,1.0,,,0 days 00:00:36.646000,0 days 00:00:35.709000,0 days 00:00:30.247000,249.0,302.0,156.0,297.0,False,MEDIUM,6.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:14:51.833000,RAI,7,0 days 00:01:42.451000,7.0,1.0,,,0 days 00:00:36.434000,0 days 00:00:35.623000,0 days 00:00:30.394000,255.0,302.0,153.0,300.0,False,MEDIUM,7.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:16:34.243000,RAI,7,0 days 00:01:42.410000,8.0,1.0,,,0 days 00:00:36.474000,0 days 00:00:35.653000,0 days 00:00:30.283000,254.0,303.0,154.0,300.0,False,MEDIUM,8.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:18:16.841000,RAI,7,0 days 00:01:42.598000,9.0,1.0,,,0 days 00:00:36.561000,0 days 00:00:35.775000,0 days 00:00:30.262000,251.0,302.0,154.0,288.0,False,MEDIUM,9.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:19:59.192000,RAI,7,0 days 00:01:42.351000,10.0,1.0,,,0 days 00:00:36.611000,0 days 00:00:35.637000,0 days 00:00:30.103000,250.0,302.0,153.0,290.0,True,MEDIUM,10.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:21:41.488000,RAI,7,0 days 00:01:42.296000,11.0,1.0,,,0 days 00:00:36.508000,0 days 00:00:35.557000,0 days 00:00:30.231000,255.0,301.0,154.0,297.0,True,MEDIUM,11.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:23:23.766000,RAI,7,0 days 00:01:42.278000,12.0,1.0,,,0 days 00:00:36.528000,0 days 00:00:35.511000,0 days 00:00:30.239000,254.0,303.0,155.0,299.0,True,MEDIUM,12.0,True,Alfa Romeo Racing,1,10.0,,,True,2021,15,Russian Grand Prix
0 days 01:25:06.061000,RAI,7,0 days 00:01:42.295000,13.0,1.0,,,0 days 00:00:36.552000,0 days 00:00:35.371000,0 days 00:00:30.372000,254.0,301.0,153.0,291.0,False,MEDIUM,13.0,True,Alfa Romeo Racing,1,9.0,,,True,2021,15,Russian Grand Prix
0 days 01:26:48.567000,RAI,7,0 days 00:01:42.506000,14.0,1.0,,,0 days 00:00:36.441000,0 days 00:00:35.817000,0 days 00:00:30.248000,255.0,298.0,156.0,303.0,False,MEDIUM,14.0,True,Alfa Romeo Racing,1,8.0,,,True,2021,15,Russian Grand Prix
0 days 01:28:35.292000,RAI,7,0 days 00:01:46.725000,15.0,1.0,,0 days 01:28:27.346000,0 days 00:00:36.489000,0 days 00:00:35.430000,0 days 00:00:34.806000,254.0,300.0,,303.0,False,MEDIUM,15.0,True,Alfa Romeo Racing,1,10.0,,,False,2021,15,Russian Grand Prix
0 days 01:30:37.916000,RAI,7,0 days 00:02:02.624000,16.0,2.0,0 days 01:28:57.692000,,0 days 00:00:57.542000,0 days 00:00:35.377000,0 days 00:00:29.705000,250.0,292.0,160.0,279.0,False,HARD,1.0,True,Alfa Romeo Racing,1,16.0,,,False,2021,15,Russian Grand Prix
0 days 01:32:19.120000,RAI,7,0 days 00:01:41.204000,17.0,2.0,,,0 days 00:00:36.188000,0 days 00:00:35.117000,0 days 00:00:29.899000,252.0,298.0,162.0,292.0,True,HARD,2.0,True,Alfa Romeo Racing,1,16.0,,,True,2021,15,Russian Grand Prix
0 days 01:34:00.435000,RAI,7,0 days 00:01:41.315000,18.0,2.0,,,0 days 00:00:36.231000,0 days 00:00:35.077000,0 days 00:00:30.007000,254.0,293.0,161.0,287.0,False,HARD,3.0,True,Alfa Romeo Racing,1,16.0,,,True,2021,15,Russian Grand Prix
0 days 01:35:41.391000,RAI,7,0 days 00:01:40.956000,19.0,2.0,,,0 days 00:00:36.263000,0 days 00:00:34.996000,0 days 00:00:29.697000,253.0,292.0,161.0,286.0,True,HARD,4.0,True,Alfa Romeo Racing,1,16.0,,,True,2021,15,Russian Grand Prix
0 days 01:37:22.713000,RAI,7,0 days 00:01:41.322000,20.0,2.0,,,0 days 00:00:36.308000,0 days 00:00:35.180000,0 days 00:00:29.834000,252.0,294.0,160.0,288.0,False,HARD,5.0,True,Alfa Romeo Racing,1,16.0,,,True,2021,15,Russian Grand Prix
0 days 01:39:03.536000,RAI,7,0 days 00:01:40.823000,21.0,2.0,,,0 days 00:00:36.138000,0 days 00:00:35.096000,0 days 00:00:29.589000,249.0,299.0,161.0,295.0,True,HARD,6.0,True,Alfa Romeo Racing,1,16.0,,,True,2021,15,Russian Grand Prix
0 days 01:40:44.537000,RAI,7,0 days 00:01:41.001000,22.0,2.0,,,0 days 00:00:36.325000,0 days 00:00:35.064000,0 days 00:00:29.612000,249.0,294.0,161.0,295.0,False,HARD,7.0,True,Alfa Romeo Racing,1,16.0,,,True,2021,15,Russian Grand Prix
0 days 01:42:25.854000,RAI,7,0 days 00:01:41.317000,23.0,2.0,,,0 days 00:00:36.178000,0 days 00:00:35.104000,0 days 00:00:30.035000,253.0,301.0,158.0,298.0,False,HARD,8.0,True,Alfa Romeo Racing,1,16.0,,,True,2021,15,Russian Grand Prix
0 days 01:44:06.162000,RAI,7,0 days 00:01:40.308000,24.0,2.0,,,0 days 00:00:35.911000,0 days 00:00:34.846000,0 days 00:00:29.551000,256.0,298.0,158.0,322.0,True,HARD,9.0,True,Alfa Romeo Racing,1,15.0,,,True,2021,15,Russian Grand Prix
0 days 01:45:46.988000,RAI,7,0 days 00:01:40.826000,25.0,2.0,,,0 days 00:00:36.358000,0 days 00:00:34.996000,0 days 00:00:29.472000,255.0,296.0,159.0,292.0,False,HARD,10.0,True,Alfa Romeo Racing,1,15.0,,,True,2021,15,Russian Grand Prix
0 days 01:47:28.174000,RAI,7,0 days 00:01:41.186000,26.0,2.0,,,0 days 00:00:36.234000,0 days 00:00:34.913000,0 days 00:00:30.039000,253.0,300.0,159.0,297.0,False,HARD,11.0,True,Alfa Romeo Racing,1,15.0,,,True,2021,15,Russian Grand Prix
0 days 01:49:09.565000,RAI,7,0 days 00:01:41.391000,27.0,2.0,,,0 days 00:00:36.401000,0 days 00:00:35.170000,0 days 00:00:29.820000,250.0,298.0,160.0,296.0,False,HARD,12.0,True,Alfa Romeo Racing,1,14.0,,,True,2021,15,Russian Grand Prix
0 days 01:50:50.467000,RAI,7,0 days 00:01:40.902000,28.0,2.0,,,0 days 00:00:36.124000,0 days 00:00:35.027000,0 days 00:00:29.751000,250.0,299.0,161.0,298.0,False,HARD,13.0,True,Alfa Romeo Racing,1,14.0,,,True,2021,15,Russian Grand Prix
0 days 01:52:31.462000,RAI,7,0 days 00:01:40.995000,29.0,2.0,,,0 days 00:00:36.221000,0 days 00:00:35.014000,0 days 00:00:29.760000,255.0,297.0,160.0,294.0,False,HARD,14.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
0 days 01:54:12.025000,RAI,7,0 days 00:01:40.563000,30.0,2.0,,,0 days 00:00:36.055000,0 days 00:00:34.917000,0 days 00:00:29.591000,251.0,298.0,159.0,298.0,False,HARD,15.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
0 days 01:55:52.778000,RAI,7,0 days 00:01:40.753000,31.0,2.0,,,0 days 00:00:36.239000,0 days 00:00:34.831000,0 days 00:00:29.683000,255.0,297.0,161.0,291.0,False,HARD,16.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
0 days 01:57:33.409000,RAI,7,0 days 00:01:40.631000,32.0,2.0,,,0 days 00:00:35.944000,0 days 00:00:34.707000,0 days 00:00:29.980000,258.0,303.0,160.0,299.0,False,HARD,17.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
0 days 01:59:14.095000,RAI,7,0 days 00:01:40.686000,33.0,2.0,,,0 days 00:00:36.166000,0 days 00:00:34.727000,0 days 00:00:29.793000,253.0,299.0,160.0,298.0,False,HARD,18.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
0 days 02:00:54.384000,RAI,7,0 days 00:01:40.289000,34.0,2.0,,,0 days 00:00:36.051000,0 days 00:00:34.652000,0 days 00:00:29.586000,252.0,302.0,158.0,296.0,True,HARD,19.0,True,Alfa Romeo Racing,1,12.0,,,True,2021,15,Russian Grand Prix
0 days 02:02:34.854000,RAI,7,0 days 00:01:40.470000,35.0,2.0,,,0 days 00:00:36.059000,0 days 00:00:34.756000,0 days 00:00:29.655000,251.0,299.0,159.0,302.0,False,HARD,20.0,True,Alfa Romeo Racing,1,12.0,,,True,2021,15,Russian Grand Prix
0 days 02:04:15.442000,RAI,7,0 days 00:01:40.588000,36.0,2.0,,,0 days 00:00:36.056000,0 days 00:00:34.568000,0 days 00:00:29.964000,251.0,312.0,157.0,302.0,False,HARD,21.0,True,Alfa Romeo Racing,1,11.0,,,True,2021,15,Russian Grand Prix
0 days 02:05:56.273000,RAI,7,0 days 00:01:40.831000,37.0,2.0,,,0 days 00:00:36.009000,0 days 00:00:34.741000,0 days 00:00:30.081000,246.0,308.0,155.0,312.0,False,HARD,22.0,True,Alfa Romeo Racing,1,11.0,,,True,2021,15,Russian Grand Prix
0 days 02:07:37.050000,RAI,7,0 days 00:01:40.777000,38.0,2.0,,,0 days 00:00:35.922000,0 days 00:00:34.653000,0 days 00:00:30.202000,251.0,320.0,157.0,297.0,False,HARD,23.0,True,Alfa Romeo Racing,1,11.0,,,True,2021,15,Russian Grand Prix
0 days 02:09:17.553000,RAI,7,0 days 00:01:40.503000,39.0,2.0,,,0 days 00:00:35.870000,0 days 00:00:34.670000,0 days 00:00:29.963000,250.0,313.0,159.0,297.0,False,HARD,24.0,True,Alfa Romeo Racing,1,11.0,,,True,2021,15,Russian Grand Prix
0 days 02:10:59.208000,RAI,7,0 days 00:01:41.655000,40.0,2.0,,,0 days 00:00:36.792000,0 days 00:00:34.859000,0 days 00:00:30.004000,254.0,302.0,149.0,297.0,False,HARD,25.0,True,Alfa Romeo Racing,1,12.0,,,True,2021,15,Russian Grand Prix
0 days 02:12:40.024000,RAI,7,0 days 00:01:40.816000,41.0,2.0,,,0 days 00:00:35.934000,0 days 00:00:34.677000,0 days 00:00:30.205000,257.0,315.0,158.0,304.0,False,HARD,26.0,True,Alfa Romeo Racing,1,12.0,,,True,2021,15,Russian Grand Prix
0 days 02:14:21.307000,RAI,7,0 days 00:01:41.283000,42.0,2.0,,,0 days 00:00:35.825000,0 days 00:00:34.703000,0 days 00:00:30.755000,252.0,326.0,147.0,292.0,False,HARD,27.0,True,Alfa Romeo Racing,1,12.0,,,True,2021,15,Russian Grand Prix
0 days 02:16:03.615000,RAI,7,0 days 00:01:42.308000,43.0,2.0,,,0 days 00:00:35.992000,0 days 00:00:35.807000,0 days 00:00:30.509000,255.0,321.0,158.0,296.0,False,HARD,28.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
0 days 02:17:44.688000,RAI,7,0 days 00:01:41.073000,44.0,2.0,,,0 days 00:00:36.016000,0 days 00:00:35.284000,0 days 00:00:29.773000,249.0,296.0,157.0,311.0,False,HARD,29.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
0 days 02:19:25.768000,RAI,7,0 days 00:01:41.080000,45.0,2.0,,,0 days 00:00:36.166000,0 days 00:00:35.350000,0 days 00:00:29.564000,249.0,296.0,156.0,306.0,False,HARD,30.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
0 days 02:21:07.572000,RAI,7,0 days 00:01:41.804000,46.0,2.0,,,0 days 00:00:36.026000,0 days 00:00:35.890000,0 days 00:00:29.888000,244.0,302.0,156.0,307.0,False,HARD,31.0,True,Alfa Romeo Racing,1,13.0,,,True,2021,15,Russian Grand Prix
